slug,title,category,practice_status,quiz_status,content_type,exercise_type,exercise_instructions,prompt_sentence,prompt_answer,prompt_explanation,prompt_options,question_text,question_correct_answer,question_options,question_explanation,question_difficulty
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Continuous?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Continuous?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Continuous?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Continuous?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Continuous?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Continuous?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Continuous?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Continuous?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Continuous?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-continuous,Imperfect Continuous,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Continuous?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Imperfect Tense topic.,Option1|Option2|Option3|Option4,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Imperfect Tense.,(VERBS/Imperfect Tense) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Imperfect Tense topic.,,,,,,
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Tense?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Tense?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Tense?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Imperfect Tense?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Imperfect Tense?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
imperfect-tense,Imperfect Tense,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Imperfect Tense?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Impersonal Verbs topic.,Option1|Option2|Option3|Option4,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Impersonal Verbs.,(VERBS/Impersonal Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Impersonal Verbs topic.,,,,,,
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Impersonal Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Impersonal Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
impersonal-verbs,Impersonal Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Impersonal Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
