slug,title,category,practice_status,quiz_status,content_type,exercise_type,exercise_instructions,prompt_sentence,prompt_answer,prompt_explanation,prompt_options,question_text,question_correct_answer,question_options,question_explanation,question_difficulty
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Passive Voice?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Passive Voice?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Passive Voice?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Passive Voice?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Passive Voice?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Passive Voice?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Passive Voice?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
passive-voice,Passive Voice,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Passive Voice?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Past Participles.,(VERBS/Past Participles) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Past Participles.,(VERBS/Past Participles) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Past Participles.,(VERBS/Past Participles) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Past Participles topic.,Option1|Option2|Option3|Option4,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Past Participles.,(VERBS/Past Participles) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Past Participles.,(VERBS/Past Participles) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Past Participles.,(VERBS/Past Participles) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Past Participles.,(VERBS/Past Participles) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Past Participles.,(VERBS/Past Participles) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Past Participles.,(VERBS/Past Participles) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Past Participles.,(VERBS/Past Participles) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Past Participles.,(VERBS/Past Participles) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Past Participles.,(VERBS/Past Participles) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Past Participles.,(VERBS/Past Participles) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Past Participles topic.,,,,,,
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Past Participles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Past Participles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Past Participles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Past Participles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Past Participles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
past-participles,Past Participles,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Past Participles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Perception Verbs topic.,Option1|Option2|Option3|Option4,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Perception Verbs.,(VERBS/Perception Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Perception Verbs topic.,,,,,,
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Perception Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Perception Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Perception Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Perception Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Perception Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
perception-verbs,Perception Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Perception Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
